brand,class,gender,name,code,price
columbia,calzado,hombre,newton ridge mid,,3990
columbia,calzado,hombre,peak f mid,,3990
columbia,calzado,hombre,reamond mid,,3550
columbia,calzado,hombre,reamond zapatilla,,3450
columbia,calzado,hombre,plains butte,,3200
columbia,calzado,hombre,snow cross,,4000
columbia,calzado,hombre,sandalia techsun h20,,1590
columbia,calzado,hombre,sandalia techsun flip,bm4390,1250
columbia,calzado,hombre,sandalia watu 2,,1650
columbia,calzado,hombre,sandalia whidby,,1650
columbia,calzado,hombre,sandalia techsun 3 camo,,1650
columbia,calzado,hombre,*sandalia weather shot,,1600
columbia,calzado,dama,bugaboot,,4180
columbia,calzado,dama,coremic ridge,bl3620,1800
columbia,calzado,dama,heather canyon,bl3571,2390
columbia,calzado,dama,kaibab,bl3571,1790
columbia,calzado,dama,kaibab plus,,1790
columbia,calzado,dama,lone rock,,1790
columbia,calzado,dama,master of faster,,1990
columbia,calzado,dama,newton ridge,,2690
columbia,calzado,dama,ravenous,bl3567,1990
columbia,calzado,dama,ravenous ot,bl3677,2390
columbia,calzado,dama,romero trail,bl3657,1990
columbia,calzado,dama,shasta ridge mid,bl3708,2690
columbia,calzado,dama,shastalavista low,,1990
columbia,calzado,dama,shastalavista bota ot,bl3634,2690
columbia,calzado,dama,switchback,,1990
columbia,calzado,dama,tagori,,1790
columbia,calzado,dama,walla walla mid,bl3637,1990
columbia,calzado,dama,drainsock,,1790
columbia,calzado,dama,whitney ridge,,1790
columbia,calzado,dama,drainmaker slip,bl4344,1790
columbia,calzado,dama,northbend,,1990
columbia,calzado,dama,big cedar mid,,2690
columbia,calzado,dama,redmond mid,,3410
columbia,calzado,dama,sandalia nassau,,1250
columbia,calzado,dama,sandalia sun godess,,1250
columbia,calzado,dama,sandalia sun light,,1600
columbia,calzado,dama,sandalia surf tide,,1600
columbia,calzado,dama,sandalia techsun,,1600
columbia,calzado,niño,sandalia powder down jr hasta 4,,800
columbia,calzado,niño,sandalia powder down jr desde 4 1/2,,879
columbia,mochila,unisex,packadillo,,2050
columbia,mochila,unisex,beacon,,1820
columbia,mochila,unisex,thundergone,,2500
columbia,mochila,unisex,quickdraw,,1380
